"","session","mirrorFirst","ID","boxes","imistake","pred","prob","type","taskName","CR1","CR2","CR3","sex","major","math","economics","cuM","cuL","precisionL","precisionM","similarity","attnBoxL","attnBoxM","attnPayL","attnPayM","repeated","mirror","lottery","r_mirror","r_lottery","time_mirror","time_lottery","time_r_mirror","time_r_lottery","noiseL","noiseM","noise","elicitation","multiplier","treatment"
"1467",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,2.5,10,"G","G10","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,12.5,4.5,0,0,15,34.1000000000002,NA,NA,0,0,0,"MPL",1,"error"
"1468",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,6.5,25,"G","G25","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,12.5,4.5,0,0,29.8000000000002,28.2000000000001,NA,NA,0,0,0,"MPL",1,"error"
"1469",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,12.5,50,"G","G50","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,12.5,9.5,0,0,43.2000000000003,18.1,NA,NA,0,0,0,"MPL",-1,"error"
"1470",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,18.5,75,"G","G75","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,12.5,9.5,0,0,28.2000000000001,30.1000000000002,NA,NA,0,0,0,"MPL",-1,"error"
"1471",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,22.5,90,"G","G90","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,12.5,9.5,0,0,27.3000000000001,61.4000000000006,NA,NA,0,0,0,"MPL",-1,"error"
"1472",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,-2.5,10,"L","L10","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,-12.5,-12.5,0,0,32.3000000000002,25.0000000000001,NA,NA,0,0,0,"MPL",-1,"error"
"1473",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,-6.5,25,"L","L25","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,-12.5,-10.5,0,0,15.4,36.3000000000002,NA,NA,0,0,0,"MPL",-1,"error"
"1474",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,-12.5,50,"L","L50","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,-12.5,-4.5,0,0,43.3000000000003,23.3000000000001,NA,NA,0,0,0,"MPL",-1,"error"
"1475",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,-18.5,75,"L","L75","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,-12.5,-10.5,0,0,78.3999999999998,40.1000000000003,NA,NA,0,0,0,"MPL",1,"error"
"1476",1,TRUE,"5a0071766e1ea9000124db35",100,TRUE,-22.5,90,"L","L90","4","20","7000","Male","Other","High school","High school",35,45,95,100,"I followed mostly different strategies.",75,10,90,90,0,-12.5,-24.5,0,0,19.8,27.2000000000001,NA,NA,0,0,0,"MPL",1,"error"
"1477",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,0,50,"A","A10","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,49,19,0,0,9.89999999999998,22.1,NA,NA,0,0,0,"MPL",-1,"error"
"1478",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,0,50,"A","A15","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,23,29,0,0,26.8000000000001,26.9000000000001,NA,NA,0,0,0,"MPL",-1,"error"
"1479",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,2.5,10,"G","G10","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,9.5,9.5,0,0,11.5,15.8,NA,NA,0,0,0,"MPL",1,"error"
"1480",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,6.5,25,"G","G25","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,4.5,9.5,0,0,50.1000000000004,15.3,NA,NA,0,0,0,"MPL",1,"error"
"1481",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,12.5,50,"G","G50","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,9.5,9.5,0,0,37.3000000000003,15.2,NA,NA,0,0,0,"MPL",-1,"error"
"1482",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,18.5,75,"G","G75","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,19.5,9.5,0,0,6.49999999999999,25.3000000000001,NA,NA,0,0,0,"MPL",-1,"error"
"1483",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,22.5,90,"G","G90","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,23.5,19.5,0,0,12.9,14,NA,NA,0,0,0,"MPL",-1,"error"
"1484",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,-2.5,10,"L","L10","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,-2.5,-5.5,0,0,23.9000000000001,13.6,NA,NA,0,0,0,"MPL",-1,"error"
"1485",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,-6.5,25,"L","L25","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,-10.5,-20.5,0,0,26.2000000000001,26.1000000000001,NA,NA,0,0,0,"MPL",-1,"error"
"1486",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,-12.5,50,"L","L50","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,-18.5,-10.5,0,0,18.8,33.9000000000002,NA,NA,0,0,0,"MPL",-1,"error"
"1487",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,-18.5,75,"L","L75","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,-12.5,-18.5,0,0,8.69999999999999,24.3000000000001,NA,NA,0,0,0,"MPL",1,"error"
"1488",1,FALSE,"5a198755f2e3460001edc5c9",100,TRUE,-22.5,90,"L","L90","9","10","lost 25%","Male","Other","High school","High school",0,70,70,52,"I followed identical strategies.",100,100,100,100,0,-18.5,-1.5,0,0,6.99999999999999,15.6,NA,NA,0,0,0,"MPL",1,"error"
"1489",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,0,50,"A","A10","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,29,19,0,0,87.8999999999993,11.3,NA,NA,0,0,0,"MPL",-1,"error"
"1490",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,0,50,"A","A15","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,23,17,0,0,25.7000000000001,8.69999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1491",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,2.5,10,"G","G10","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,14.5,6.5,0,0,7.69999999999999,8.59999999999999,NA,NA,0,0,0,"MPL",1,"error"
"1492",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,6.5,25,"G","G25","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,12.5,11.5,0,0,17.3,9.19999999999998,NA,NA,0,0,0,"MPL",1,"error"
"1493",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,12.5,50,"G","G50","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,12.5,11.5,0,0,27.5000000000001,6.49999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1494",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,18.5,75,"G","G75","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,12.5,12.5,0,0,8.99999999999998,8.39999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1495",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,22.5,90,"G","G90","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,12.5,15.5,0,0,10.9,11.9,NA,NA,0,0,0,"MPL",-1,"error"
"1496",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,-2.5,10,"L","L10","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,-11.5,-0.5,0,0,44.1000000000004,7.79999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1497",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,-6.5,25,"L","L25","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-16.5,0,0,28.0000000000001,7.29999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1498",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,-12.5,50,"L","L50","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-17.5,0,0,13,5.1,NA,NA,0,0,0,"MPL",-1,"error"
"1499",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,-18.5,75,"L","L75","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-20.5,0,0,8.89999999999998,10.5,NA,NA,0,0,0,"MPL",1,"error"
"1500",1,TRUE,"5a28bf2b8766a40001900b24",100,TRUE,-22.5,90,"L","L90","6","20","7000","Male","History","Single university-level course","Single university-level course",30,65,74,94,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-17.5,0,0,23.0000000000001,7.39999999999999,NA,NA,0,0,0,"MPL",1,"error"
"1501",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,0,50,"A","A10","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,11,9,0,0,14.5,12.2,NA,NA,0,0,0,"MPL",-1,"error"
"1502",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,0,50,"A","A15","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,15,15,0,0,16.4,13.1,NA,NA,0,0,0,"MPL",-1,"error"
"1503",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,2.5,10,"G","G10","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,2.5,3.5,0,0,12.2,11.9,NA,NA,0,0,0,"MPL",1,"error"
"1504",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,6.5,25,"G","G25","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,6.5,22.5,0,0,13.4,6.59999999999999,NA,NA,0,0,0,"MPL",1,"error"
"1505",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,12.5,50,"G","G50","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,12.5,17.5,0,0,10.8,8.49999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1506",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,18.5,75,"G","G75","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,18.5,25.5,0,0,26.8000000000001,11.3,NA,NA,0,0,0,"MPL",-1,"error"
"1507",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,22.5,90,"G","G90","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,23.5,23.5,0,0,7.29999999999999,8.59999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1508",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,-2.5,10,"L","L10","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,-2.5,-23.5,0,0,23.4000000000001,18.1,NA,NA,0,0,0,"MPL",-1,"error"
"1509",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,-6.5,25,"L","L25","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,-6.5,-25.5,0,0,13.5,12.4,NA,NA,0,0,0,"MPL",-1,"error"
"1510",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,-12.5,50,"L","L50","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-12.5,0,0,6.89999999999999,10.5,NA,NA,0,0,0,"MPL",-1,"error"
"1511",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,-18.5,75,"L","L75","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,-18.5,-22.5,0,0,15.2,7.49999999999999,NA,NA,0,0,0,"MPL",1,"error"
"1512",1,TRUE,"5a78dbb9ae9a0b0001a97212",100,TRUE,-22.5,90,"L","L90","4","20","7000","Male","Science/Engineering","Two or more university-level courses","No course",80,80,75,75,"I followed mostly similar strategies.",100,100,100,100,0,-24.5,-24.5,0,0,10.6,14.4,NA,NA,0,0,0,"MPL",1,"error"
"1513",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,0,50,"A","A10","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,27,9,0,0,18.2,14.3,NA,NA,0,0,0,"MPL",-1,"error"
"1514",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,0,50,"A","A15","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,15,17,0,0,10.3,11.3,NA,NA,0,0,0,"MPL",-1,"error"
"1515",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,2.5,10,"G","G10","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,25.5,25.5,0,0,8.19999999999999,8.19999999999999,NA,NA,0,0,0,"MPL",1,"error"
"1516",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,6.5,25,"G","G25","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,25.5,10.5,0,0,4,9.09999999999998,NA,NA,0,0,0,"MPL",1,"error"
"1517",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,12.5,50,"G","G50","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,24.5,15.5,0,0,32.7000000000002,11.4,NA,NA,0,0,0,"MPL",-1,"error"
"1518",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,18.5,75,"G","G75","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,25.5,9.5,0,0,7.89999999999999,8.59999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1519",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,22.5,90,"G","G90","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,25.5,25.5,0,0,3,15.9,NA,NA,0,0,0,"MPL",-1,"error"
"1520",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,-2.5,10,"L","L10","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,-11.5,-15.5,0,0,13.2,21.9,NA,NA,0,0,0,"MPL",-1,"error"
"1521",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,-6.5,25,"L","L25","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,-14.5,-15.5,0,0,266.199999999992,21.8,NA,NA,0,0,0,"MPL",-1,"error"
"1522",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,-12.5,50,"L","L50","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,-11.5,-0.5,0,0,4.1,63.1000000000006,NA,NA,0,0,0,"MPL",-1,"error"
"1523",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,-18.5,75,"L","L75","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,-15.5,-15.5,0,0,8.29999999999999,10.9,NA,NA,0,0,0,"MPL",1,"error"
"1524",1,FALSE,"5aa2ac74873cda00010d4bd2",100,TRUE,-22.5,90,"L","L90","4 days","$10","$6000","Male","Science/Engineering","Single university-level course","No course",50,81,100,75,"I followed mostly similar strategies.",91,91,100,100,0,-12.5,-10.5,0,0,5,53.0000000000005,NA,NA,0,0,0,"MPL",1,"error"
"1525",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,0,50,"A","A10","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,19,11,0,0,51.5000000000005,17.8,NA,NA,0,0,0,"MPL",-1,"error"
"1526",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,0,50,"A","A15","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,37,1,0,0,27.7000000000001,9.19999999999998,NA,NA,0,0,0,"MPL",-1,"error"
"1527",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,2.5,10,"G","G10","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,2.5,2.5,0,0,398.700000000022,19.3,NA,NA,0,0,0,"MPL",1,"error"
"1528",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,6.5,25,"G","G25","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,0.5,0.5,0,0,23.0000000000001,6.09999999999999,NA,NA,0,0,0,"MPL",1,"error"
"1529",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,12.5,50,"G","G50","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,16.5,0.5,0,0,17.6,7.39999999999999,NA,NA,0,0,0,"MPL",-1,"error"
"1530",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,18.5,75,"G","G75","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,19.5,25.5,0,0,12.1,12.8,NA,NA,0,0,0,"MPL",-1,"error"
"1531",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,22.5,90,"G","G90","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,21.5,0.5,0,0,14,9.99999999999998,NA,NA,0,0,0,"MPL",-1,"error"
"1532",1,TRUE,"5ad0f1934d061300011b0a4d",100,TRUE,-2.5,10,"L","L10","72","10","10000","Male","Science/Engineering","Two or more university-level courses","Single university-level course",90,71,60,90,"I followed totally different strategies",30,30,100,100,0,-2.5,-2.5,0,0,154.899999999995,25.9000000000001,NA,NA,0,0,0,"MPL",-1,"error"
